Draw,Date,Winning Number 1,2,3,4,5,6,Additional Number,From Last,Low,High,Odd,Even, 1-10, 11-20,21-30,31-40,41-50,Division 1 Winners,Division 1 Prize,Division 2 Winners,Division 2 Prize,Division 3 Winners,Division 3 Prize,Division 4 Winners,Division 4 Prize,Division 5 Winners,Division 5 Prize,Division 6 Winners,Division 6 Prize,Division 7 Winners,Division 7 Prize
3320,20/11/2017,9,11,13,18,20,34,27,"11,13,34",5,1,3,3,1,4,0,1,0,1,1145119,3,80360,144,1151,461,197,8025,50,10677,25,125590,10
3321,23/11/2017,11,14,41,46,47,49,48,11,2,4,4,2,0,2,0,0,4,0,0,3,75533,71,2195,383,222,4072,50,7280,25,72678,10
3322,27/11/2017,7,8,23,30,42,48,38,,3,3,2,4,2,0,2,0,2,0,0,2,152757,119,1766,327,351,6506,50,8966,25,122930,10
3323,30/11/2017,17,22,29,36,38,47,46,,2,4,3,3,0,1,2,2,1,0,0,6,67613,157,1777,361,422,7798,50,10161,25,145032,10
3324,4/12/2017,4,5,19,38,39,40,26,38,3,3,3,3,2,1,0,3,0,1,7979860,13,57092,305,1673,770,362,15631,50,21382,25,292902,10
3325,7/12/2017,9,10,25,37,45,46,40,,2,4,4,2,2,0,1,1,2,0,0,1,221197,76,2001,144,577,4814,50,5067,25,88549,10
3326,11/12/2017,5,12,37,39,42,43,15,37,2,4,4,2,1,1,0,2,2,0,0,1,305318,116,1810,269,426,5795,50,8037,25,106936,10
3327,14/12/2017,1,9,13,33,41,48,21,,3,3,5,1,2,1,0,1,2,1,4390479,3,132600,139,1968,358,417,7629,50,11170,25,151797,10
3328,18/12/2017,2,6,10,19,31,35,34,,4,2,3,3,3,1,0,2,0,2,572571,1,241083,100,1658,237,382,6800,50,6384,25,115473,10
3329,21/12/2017,1,2,26,27,35,43,23,"2,35",2,4,4,2,2,0,2,1,1,1,1084370,1,228289,78,2013,173,495,3862,50,5476,25,75040,10
3330,25/12/2017,6,7,14,17,19,29,46,,5,1,4,2,2,3,1,0,0,0,0,2,121704,177,946,245,373,8479,50,6250,25,126435,10
3331,28/12/2017,1,3,5,16,27,40,26,,4,2,4,2,3,1,1,1,0,0,0,6,48799,123,1637,301,365,7191,50,8904,25,132961,10
3332,1/1/2018,3,9,16,34,45,46,49,"3,16",3,3,3,3,2,1,0,1,2,0,0,4,115899,129,2471,397,438,8304,50,11976,25,164921,10
3333,5/1/2018,3,4,13,19,23,47,5,3,5,1,5,1,2,2,1,0,1,0,0,19,729761,642,1698,2053,290,34408,50,55156,25,627469,10
3334,8/1/2018,6,10,18,36,44,45,46,,3,3,1,5,2,1,0,1,2,0,0,1,259547,106,1684,248,393,5782,50,6641,25,103586,10
3335,11/1/2018,22,24,25,40,45,49,3,45,2,4,3,3,0,0,3,1,2,0,0,2,150781,88,2356,236,480,4990,50,6882,25,95812,10
3336,15/1/2018,1,2,6,28,29,49,17,49,3,3,3,3,3,0,2,0,1,0,0,5,92702,208,1533,533,327,11359,50,15124,25,200914,10
3337,18/1/2018,2,6,12,17,26,40,44,"2,6",4,2,1,5,2,2,1,1,0,1,8614827,7,112719,418,1298,843,351,22101,50,21750,25,357704,10
3338,22/1/2018,1,2,15,29,32,49,11,2,3,3,4,2,2,1,1,1,1,0,0,3,83465,82,2100,255,369,5069,50,8143,25,90152,10
3339,25/1/2018,1,15,23,25,34,47,2,"1,15",3,3,5,1,1,1,2,1,1,1,2683719,1,314602,118,1833,300,394,5917,50,9117,25,111157,10
3340,29/1/2018,7,14,25,32,44,48,19,25,2,4,2,4,1,1,1,1,2,2,613137,2,129082,94,1889,216,449,4534,50,6449,25,85242,10
3341,1/2/2018,4,15,20,22,29,32,8,32,4,2,2,4,1,2,2,1,0,2,588205,6,41278,90,1892,322,289,4730,50,9960,25,92257,10
3342,5/2/2018,25,33,38,40,42,48,27,,0,6,2,4,0,0,1,3,2,0,0,1,281651,82,2362,200,529,4658,50,6935,25,89874,10
3343,9/2/2018,8,15,16,23,40,49,18,40,4,2,3,3,1,2,1,1,1,2,3181107,7,150809,455,1596,1138,348,23660,50,32663,25,410512,10
3344,12/2/2018,12,14,19,23,37,41,3,23,4,2,4,2,0,3,1,1,1,0,0,1,250999,113,1528,238,396,5200,50,7849,25,96508,10
3345,15/2/2018,16,18,30,31,36,41,1,41,2,4,2,4,0,2,1,2,1,0,0,5,73436,119,2122,380,363,7057,50,10371,25,132664,10
3346,19/2/2018,10,21,29,34,37,43,28,,2,4,4,2,1,0,2,2,1,1,5460952,4,132875,154,2373,512,390,10559,50,14408,25,185354,10
3347,22/2/2018,4,12,13,15,35,46,21,,4,2,3,3,1,3,0,1,1,1,1428828,4,75202,151,1370,338,334,5605,50,8566,25,114253,10
3348,26/2/2018,4,9,13,15,40,44,48,"4,13,15",4,2,3,3,2,2,0,1,1,2,819090,2,172440,141,1682,307,422,7759,50,8665,25,139933,10
3349,2/3/2018,24,28,31,37,40,49,29,40,1,5,3,3,0,0,2,3,1,2,6013609,26,80545,770,1870,2201,357,39497,50,56256,25,731669,10
3350,5/3/2018,6,15,16,30,32,39,19,,3,3,2,4,1,2,1,2,0,0,0,4,61327,78,2163,284,324,4561,50,7054,25,90125,10
3351,8/3/2018,2,10,14,24,28,40,21,,4,2,0,6,2,1,2,1,0,0,0,1,311148,137,1562,318,367,7105,50,9568,25,128606,10
3352,12/3/2018,9,12,15,16,29,44,2,,4,2,3,3,1,3,1,0,1,1,5055761,10,50792,267,1308,761,251,13106,50,20192,25,223376,10
3353,15/3/2018,9,16,23,25,34,40,47,"9,16",3,3,3,3,1,1,2,2,0,0,0,0,0,70,2448,169,553,5151,50,5274,25,96525,10
3354,19/3/2018,3,18,31,39,43,46,29,,2,4,4,2,1,1,0,2,2,1,2826396,1,595031,147,1618,267,486,7067,50,8957,25,126570,10
3355,22/3/2018,5,6,13,21,27,47,42,,4,2,5,1,2,1,2,0,1,1,1116951,2,117574,88,1838,236,374,5549,50,6253,25,101986,10
3356,26/3/2018,6,13,14,27,32,36,29,"6,13,27",3,3,2,4,1,2,1,2,0,0,0,1,242769,86,1941,252,362,5373,50,6657,25,92985,10
3357,29/3/2018,11,15,17,21,27,33,10,27,4,2,6,0,0,3,2,1,0,3,855036,1,297254,155,1319,381,293,7809,50,11595,25,130768,10
3358,2/4/2018,3,12,30,39,43,48,20,,2,4,3,3,1,1,1,1,2,0,0,5,48674,383,437,219,417,4486,50,6341,25,85277,10
3359,5/4/2018,3,5,21,30,32,40,34,"3,30",3,3,3,3,2,0,2,2,0,0,0,1,303815,109,1917,265,430,6922,50,8091,25,126279,10
3360,9/4/2018,18,36,40,41,43,49,28,40,1,5,3,3,0,1,0,2,3,0,0,6,79634,121,2715,477,376,8406,50,12057,25,159736,10
3361,12/4/2018,1,7,15,27,32,38,45,,3,3,4,2,2,1,1,2,0,5,1899609,5,194921,480,1396,948,386,21373,50,28959,25,389105,10
3362,16/4/2018,14,22,25,27,28,29,1,27,2,4,3,3,0,1,5,0,0,1,1131733,2,119130,155,1057,267,335,6288,50,7221,25,97271,10
3363,19/4/2018,18,22,32,35,36,44,38,22,2,4,1,5,0,1,1,3,1,1,1113634,9,26050,75,2150,221,398,4134,50,6027,25,76142,10
3364,23/4/2018,1,30,32,36,37,41,16,"32,36",1,5,3,3,1,0,1,3,1,0,0,2,121124,63,2644,193,471,3771,50,5266,25,73127,10
3365,26/4/2018,5,14,17,25,28,46,39,,3,3,3,3,1,2,2,0,1,1,2626004,2,155298,127,1682,323,361,6890,50,8457,25,125406,10
3366,30/4/2018,7,13,18,21,32,35,14,,4,2,4,2,1,2,1,2,0,0,0,5,48773,137,1224,239,383,5845,50,6976,25,98009,10
3367,3/5/2018,14,23,28,30,32,48,8,32,2,4,1,5,0,1,3,1,1,2,1305224,2,152852,135,1557,396,290,6420,50,10318,25,109742,10
3368,7/5/2018,2,7,12,15,23,44,34,23,5,1,3,3,2,2,1,0,1,0,0,3,81432,133,1263,224,409,7018,50,6280,25,119652,10
3369,10/5/2018,4,14,35,38,45,47,13,,2,4,3,3,1,1,0,2,2,0,0,2,149834,76,2711,219,514,4700,50,6920,25,95007,10
3370,14/5/2018,17,24,29,45,46,49,5,45,2,4,4,2,0,1,2,0,3,0,0,3,157222,150,2162,501,354,8890,50,13795,25,159300,10
3371,17/5/2018,7,21,25,29,35,37,13,29,2,4,6,0,1,0,3,2,0,4,2304738,12,77101,437,1456,958,363,19750,50,27678,25,353015,10
3372,21/5/2018,8,10,16,30,37,44,17,37,3,3,1,5,2,1,1,1,1,0,0,2,115217,93,1704,186,465,4425,50,6316,25,88464,10
3373,24/5/2018,11,25,26,34,36,42,16,,1,5,2,4,0,1,2,2,1,0,0,1,304201,106,1973,259,441,6473,50,7929,25,115000,10
3374,28/5/2018,5,9,27,28,30,44,2,,2,4,3,3,2,0,3,0,1,1,4878135,7,70335,247,1371,631,293,13337,50,19122,25,231789,10
3375,31/5/2018,11,13,24,26,47,49,33,,3,3,4,2,0,2,2,0,2,0,0,1,236394,80,2032,189,470,3835,50,5671,25,77598,10
3376,4/6/2018,20,22,31,37,43,45,27,,2,4,4,2,0,1,1,2,2,0,0,1,329012,104,2175,252,490,6824,50,8114,25,119293,10
3377,7/6/2018,12,20,29,31,37,39,42,"20,31,37",2,4,4,2,0,2,1,3,0,0,0,8,58340,164,1957,437,401,9047,50,11297,25,173420,10
3378,11/6/2018,16,25,30,37,44,49,34,37,1,5,3,3,0,1,2,1,2,0,0,12,858154,434,1487,800,440,18474,50,23031,25,321079,10
3379,14/6/2018,4,29,31,35,42,48,1,,1,5,3,3,1,0,1,2,2,0,0,2,115417,67,2369,160,542,3696,50,5093,25,71570,10
3380,18/6/2018,11,15,22,23,26,43,25,,4,2,4,2,0,2,3,0,1,0,0,6,52571,140,1549,321,369,6781,50,9584,25,124752,10
3381,21/6/2018,4,6,15,24,30,35,46,15,4,2,2,4,2,1,2,1,0,2,2378806,6,75891,203,1543,409,418,10643,50,11653,25,185964,10
3382,25/6/2018,2,5,25,38,44,48,9,,2,4,2,4,2,0,1,1,2,0,0,2,119414,95,1729,373,241,4892,50,10175,25,88921,10
3383,28/6/2018,2,7,22,27,40,47,48,2,3,3,3,3,2,0,2,1,1,1,2586729,0,0,153,1374,267,430,7850,50,7070,25,126343,10
3384,2/7/2018,12,13,26,33,35,38,23,,2,4,3,3,0,2,1,3,0,0,0,5,109305,64,2587,307,295,4568,50,7827,25,85585,10
3385,5/7/2018,8,11,28,30,32,34,39,,2,4,1,5,1,1,2,2,0,0,0,3,101596,179,1171,336,341,8141,50,9344,25,138442,10
3386,9/7/2018,6,23,31,38,39,43,33,,2,4,4,2,1,0,1,3,1,1,4817647,7,66954,217,1485,475,370,9909,50,13329,25,175071,10
3387,12/7/2018,4,15,25,32,40,41,10,,2,4,3,3,1,1,1,2,1,0,0,3,76852,93,1705,217,399,4489,50,6982,25,82074,10
3388,16/7/2018,4,8,19,24,32,47,22,"4,32",4,2,2,4,2,1,1,1,1,0,0,1,319356,116,1893,281,427,6510,50,8784,25,122168,10
3389,19/7/2018,13,14,23,35,37,46,45,,3,3,4,2,0,2,1,2,1,2,2337719,2,217198,124,2409,387,421,8208,50,10819,25,153050,10
3390,23/7/2018,2,23,26,28,39,40,12,23,2,4,2,4,1,0,3,2,0,0,0,4,58290,71,2258,302,290,4510,50,8037,25,85137,10
3391,26/7/2018,1,9,13,17,28,40,37,"28,40",4,2,4,2,2,2,1,1,0,0,0,5,58900,113,1792,321,345,7144,50,7637,25,130197,10
3392,30/7/2018,8,10,19,20,41,43,7,,4,2,3,3,2,2,0,0,2,0,0,5,92566,217,1467,751,232,10924,50,18757,25,193644,10
3393,2/8/2018,1,10,15,27,41,46,35,"10,41",3,3,4,2,2,1,1,0,2,0,0,8,1266249,456,1423,838,423,19465,50,24335,25,348137,10
3394,6/8/2018,7,18,20,27,36,40,15,27,3,3,2,4,1,2,1,2,0,1,1172948,3,82313,113,1503,317,293,5749,50,7650,25,103328,10
3395,9/8/2018,13,16,20,23,39,42,28,20,4,2,3,3,0,3,1,1,1,0,0,0,0,111,1497,226,401,4522,50,6342,25,82543,10
3396,13/8/2018,1,3,6,16,22,36,17,16,5,1,2,4,3,1,1,1,0,2,1356932,5,114268,284,799,418,296,9738,50,11101,25,151143,10
3397,16/8/2018,22,23,25,32,33,36,20,"22,36",2,4,3,3,0,0,3,3,0,1,1109639,3,77870,149,1078,240,366,5455,50,6218,25,86025,10
3398,20/8/2018,9,10,25,38,40,42,2,25,2,4,2,4,2,0,1,2,1,0,0,1,235181,82,1972,210,420,4415,50,7085,25,86581,10
3399,23/8/2018,2,3,23,30,39,41,19,,3,3,4,2,2,0,2,1,1,2,1249894,0,0,124,1614,318,344,6876,50,9092,25,117080,10
3400,27/8/2018,5,6,16,24,26,29,38,,4,2,2,4,2,1,3,0,0,0,0,0,0,142,1147,279,319,7737,50,7095,25,121227,10
3401,30/8/2018,3,9,27,29,31,40,46,29,2,4,5,1,2,0,2,2,0,2,1287741,4,208325,103,2039,249,460,7101,50,7000,25,135197,10
3402,3/9/2018,4,5,13,18,39,40,3,40,4,2,3,3,2,2,0,2,0,0,0,2,117825,97,1671,284,312,5091,50,8544,25,93096,10
3403,6/9/2018,2,15,17,20,23,30,45,,5,1,3,3,1,3,2,0,0,1,2492871,2,144584,171,1163,247,440,8359,50,7418,25,133546,10
3404,10/9/2018,2,6,9,15,40,43,18,"2,15",4,2,3,3,3,1,0,1,1,1,1105314,4,58175,78,2052,285,307,5631,50,8521,25,104677,10
3405,13/9/2018,6,16,17,40,44,48,34,"6,40",3,3,1,5,1,2,0,1,2,0,0,2,112676,56,2767,150,564,3778,50,4743,25,74272,10
3406,17/9/2018,16,21,22,24,25,27,1,16,4,2,3,3,0,1,5,0,0,0,0,5,59770,208,988,341,329,7414,50,8575,25,120372,10
3407,20/9/2018,5,12,18,30,32,38,22,,3,3,1,5,1,2,1,2,0,0,0,3,142152,236,1243,436,367,10613,50,12807,25,185413,10
3408,24/9/2018,6,8,17,24,29,47,34,,4,2,3,3,2,1,2,0,1,0,0,13,749202,382,1636,908,376,22062,50,25749,25,394850,10
3409,27/9/2018,2,25,29,33,42,45,20,29,1,5,4,2,1,0,2,1,2,0,0,1,226691,57,2735,224,380,3877,50,5521,25,74467,10
3410,1/10/2018,11,15,23,24,32,40,43,,4,2,3,3,0,2,2,2,0,1,2627854,9,36283,181,1241,357,343,8705,50,8649,25,136876,10
3411,4/10/2018,5,12,23,32,37,42,43,"23,32",3,3,3,3,1,1,1,2,1,2,549348,2,115653,87,1828,194,448,5384,50,5747,25,91397,10
3412,8/10/2018,17,18,23,39,43,49,2,23,3,3,5,1,0,2,1,1,2,0,0,1,240792,69,2400,201,450,3897,50,5813,25,77444,10
3413,11/10/2018,1,16,18,24,29,46,35,18,4,2,2,4,1,2,2,0,1,1,2526098,2,145510,106,1888,272,402,5384,50,6912,25,107368,10
3414,15/10/2018,1,4,24,32,35,48,20,"1,24",3,3,2,4,2,0,1,2,1,0,0,2,116955,68,2365,185,475,3755,50,5209,25,74954,10
3415,18/10/2018,5,14,17,31,46,48,47,48,3,3,3,3,1,2,0,1,2,0,0,1,290852,82,2439,257,425,5169,50,6990,25,100345,10
3416,22/10/2018,5,22,24,40,43,48,2,"5,48",3,3,2,4,1,0,2,1,2,0,0,3,155928,178,1807,420,418,8552,50,12894,25,165499,10
3417,25/10/2018,7,8,13,15,35,48,30,48,4,2,4,2,2,2,0,1,1,2,4494271,11,81799,412,1502,975,347,19896,50,27159,25,362858,10
3418,29/10/2018,2,6,10,20,28,31,30,,4,2,1,5,3,1,1,1,0,2,543019,4,57160,239,658,477,180,9128,50,10622,25,127539,10
3419,1/11/2018,6,27,28,41,44,48,15,"6,28",1,5,2,4,1,0,2,0,3,0,0,0,0,53,3002,162,536,3549,50,5374,25,72919,10
3420,5/11/2018,3,8,14,28,43,49,26,28,3,3,3,3,2,1,1,0,2,0,0,3,186993,113,2006,308,402,6439,50,8737,25,125934,10
3421,8/11/2018,8,13,16,26,28,38,46,"8,28",3,3,1,5,1,2,2,1,0,1,4823063,3,151468,248,1260,481,355,12128,50,12475,25,205591,10
3422,12/11/2018,4,12,21,34,41,47,33,,3,3,3,3,1,1,1,1,2,1,1114830,2,117351,113,1428,240,367,4881,50,6176,25,83828,10
3423,15/11/2018,21,25,27,36,39,44,18,21,1,5,4,2,0,0,3,2,1,1,1065842,3,74796,76,2030,207,407,3856,50,6332,25,73551,10
3424,19/11/2018,2,9,14,36,46,48,5,36,3,3,1,5,2,1,0,1,2,0,0,1,228331,64,2453,187,458,4179,50,6825,25,76720,10
3425,22/11/2018,11,17,20,21,27,30,33,,4,2,4,2,0,3,3,0,0,1,2443241,5,57208,266,740,378,284,9608,50,9019,25,140956,10
3426,26/11/2018,16,22,28,31,38,46,33,,2,4,1,5,0,1,2,2,1,0,0,2,114286,75,2096,182,471,4260,50,5486,25,78421,10
3427,29/11/2018,4,11,19,25,40,44,1,,3,3,3,3,1,2,1,1,1,1,2469422,7,41616,139,1441,366,299,6861,50,10282,25,121135,10
3428,3/12/2018,5,6,7,29,37,38,23,,3,3,4,2,3,0,1,2,0,1,1085425,2,114256,111,1416,314,273,5921,50,9458,25,105357,10
3429,6/12/2018,5,9,16,18,23,47,19,5,5,1,4,2,2,2,1,0,1,0,0,1,223977,117,1317,452,186,6271,50,10350,25,107025,10
3430,10/12/2018,4,10,14,26,39,44,48,,3,3,1,5,2,1,1,1,1,1,2520863,4,76683,139,1518,286,403,6729,50,7424,25,119119,10
3431,13/12/2018,3,11,18,23,38,47,7,,4,2,4,2,1,2,1,1,1,0,0,1,223547,119,1292,293,287,5314,50,8972,25,90603,10
3432,17/12/2018,15,16,30,32,44,48,46,,2,4,1,5,0,2,1,1,2,0,0,2,151910,115,1817,301,379,5245,50,7227,25,100422,10
3433,20/12/2018,7,12,15,30,33,39,48,"15,30",3,3,4,2,1,2,1,2,0,1,4604567,4,110504,208,1461,407,408,10249,50,11745,25,184080,10
3434,24/12/2018,3,5,12,17,29,39,31,"12,39",4,2,5,1,2,2,1,1,0,0,0,2,121045,98,1699,319,285,6815,50,8563,25,118312,10
3435,27/12/2018,9,19,20,30,35,46,23,,3,3,3,3,1,2,1,1,1,0,0,2,151396,120,1735,260,437,5889,50,9099,25,116349,10
3436,31/12/2018,8,13,18,28,43,49,6,,3,3,3,3,1,2,1,0,2,0,0,6,85254,339,1038,755,255,14170,50,19729,25,221645,10
3437,3/1/2019,12,22,26,37,40,47,33,,2,4,2,4,0,1,2,2,1,1,9731377,13,76332,344,1984,1080,345,19466,50,26865,25,357131,10
3438,7/1/2019,1,2,36,39,41,42,37,,2,4,3,3,2,0,0,2,2,1,1203503,1,253369,109,1599,211,451,5522,50,5503,25,90570,10
3439,11/1/2019,1,2,13,18,41,47,46,"1,2,41",4,2,4,2,2,2,0,0,2,0,0,9,101784,288,2187,818,420,17661,50,22364,25,340256,10
3440,14/1/2019,10,13,21,27,34,40,41,13,3,3,3,3,1,1,2,2,0,1,9588137,9,107325,392,1695,875,414,21834,50,24027,25,385481,10
3441,17/1/2019,5,10,22,30,42,48,13,10,3,3,1,5,2,0,2,0,2,0,0,1,246863,89,1907,189,490,4732,50,6444,25,91721,10
3442,21/1/2019,7,38,40,45,46,47,21,,1,5,3,3,1,0,0,2,3,1,2895779,2,181388,99,2520,284,480,6100,50,8725,25,118135,10
3443,24/1/2019,3,4,18,32,41,44,34,,3,3,2,4,2,1,0,1,2,0,0,2,123932,69,2470,230,405,4506,50,6358,25,89920,10
3444,28/1/2019,6,11,19,33,35,38,45,,3,3,4,2,1,2,0,3,0,1,2941606,6,61904,177,1443,390,358,9395,50,10104,25,161235,10
3445,1/2/2019,5,11,16,17,22,27,10,11,5,1,4,2,1,3,2,0,0,1,5000000,21,47771,558,1236,1666,226,27350,50,39785,25,449052,10
3446,4/2/2019,6,15,21,30,46,47,34,,3,3,3,3,1,1,2,0,2,0,0,3,93539,101,1911,199,529,5151,50,6432,25,99354,10
3447,7/2/2019,5,7,9,11,35,49,31,,4,2,6,0,3,1,0,1,1,2,1547890,12,30928,233,1096,441,316,12999,50,12930,25,202210,10
3448,11/2/2019,9,10,15,33,39,40,41,9,3,3,4,2,2,1,0,3,0,1,1516866,4,79836,113,1943,314,382,6884,50,8052,25,127759,10
3449,14/2/2019,2,10,12,20,24,32,31,10,5,1,0,6,2,2,1,1,0,2,693261,3,97300,219,917,328,334,9825,50,9854,25,152672,10
3450,18/2/2019,25,26,29,31,46,49,21,,0,6,4,2,0,0,3,1,2,0,0,1,340092,92,2542,321,398,5966,50,8196,25,111310,10
3451,22/2/2019,5,8,14,16,34,39,23,,4,2,2,4,2,2,0,2,0,2,6807717,22,104278,872,1809,2847,303,50882,50,77219,25,931567,10
3452,25/2/2019,9,12,27,28,38,44,10,,2,4,2,4,1,1,2,1,1,0,0,1,245840,102,1657,298,310,6106,50,9191,25,108991,10
3453,28/2/2019,20,24,27,39,43,48,8,27,2,4,3,3,0,1,2,1,2,0,0,1,329742,109,2080,277,447,5510,50,8686,25,103328,10
3454,4/3/2019,1,6,7,16,39,40,12,39,4,2,3,3,3,1,0,2,0,4,1326581,6,90257,231,1612,729,279,13119,50,19088,25,228119,10
3455,7/3/2019,1,2,13,29,41,43,34,1,3,3,5,1,2,1,1,0,2,0,0,2,124654,79,2170,203,461,4738,50,6057,25,90279,10
3456,11/3/2019,6,23,26,27,34,49,32,,2,4,3,3,1,0,3,1,1,0,0,2,169104,109,2134,235,540,5770,50,8751,25,117884,10
3457,14/3/2019,2,4,17,21,25,46,44,,4,2,3,3,2,1,2,0,1,1,5079915,1,481942,233,1423,449,403,10671,50,12316,25,192664,10
3458,18/3/2019,2,5,8,17,43,47,25,"2,17",4,2,4,2,3,1,0,0,2,0,0,5,48996,99,1702,287,321,5337,50,8997,25,104371,10
3459,21/3/2019,2,5,12,13,15,31,36,"2,5",5,1,4,2,2,3,0,1,0,0,0,2,153972,220,963,346,334,10538,50,8881,25,157898,10
3460,25/3/2019,6,13,23,26,34,37,15,13,3,3,3,3,1,1,2,2,0,0,0,3,166647,244,1409,487,385,11054,50,13644,25,190780,10
3461,28/3/2019,2,15,20,26,29,44,43,26,3,3,2,4,1,2,2,0,1,2,4744763,10,94494,420,1547,843,421,19898,50,24184,25,364332,10
3462,1/4/2019,7,12,22,30,31,36,2,,3,3,2,4,1,1,2,2,0,0,0,4,60620,110,1516,342,266,6051,50,9005,25,104616,10
3463,4/4/2019,4,17,20,21,33,39,27,,4,2,4,2,1,2,1,2,0,0,0,1,322950,128,1735,364,333,6878,50,9981,25,124947,10
3464,8/4/2019,9,19,20,24,28,49,36,20,4,2,3,3,1,2,2,0,1,0,0,3,173508,245,1461,461,424,13217,50,13833,25,230675,10
3465,11/4/2019,5,12,13,17,29,47,4,,4,2,5,1,1,3,1,0,1,0,0,13,813439,376,1723,1159,305,21909,50,31992,25,390054,10
3466,15/4/2019,8,19,25,34,35,47,30,47,2,4,4,2,1,1,1,2,1,0,0,0,0,85,2052,187,509,4629,50,6164,25,90039,10
3467,18/4/2019,6,15,28,33,45,47,43,47,2,4,4,2,1,1,1,1,2,2,1390889,10,58564,140,1631,335,372,6124,50,8008,25,114312,10
3468,22/4/2019,12,13,19,23,24,44,14,,5,1,3,3,0,3,2,0,1,0,0,1,242583,89,1874,256,356,5161,50,6703,25,98439,10
3469,25/4/2019,1,7,14,15,32,38,39,,4,2,3,3,2,2,0,2,0,0,0,2,158092,153,1421,349,340,6984,50,8390,25,127821,10
3470,29/4/2019,4,10,26,31,39,48,19,,2,4,2,4,2,0,1,2,1,1,4994279,3,164221,169,2005,530,349,9722,50,14881,25,181103,10
3471,2/5/2019,10,15,24,35,42,47,11,10,3,3,3,3,1,1,1,1,2,0,0,3,76977,86,1847,191,454,3821,50,6211,25,73382,10
3472,6/5/2019,5,6,13,26,32,41,18,,3,3,3,3,2,1,1,1,1,1,2640034,5,64974,151,1480,458,266,8256,50,11629,25,143651,10
3473,9/5/2019,5,10,11,18,26,49,4,"5,26",4,2,3,3,2,2,1,0,1,0,0,4,57612,110,1441,406,213,7197,50,10554,25,114328,10
3474,13/5/2019,2,3,19,21,23,31,1,,5,1,5,1,2,1,2,1,0,0,0,11,28847,206,1059,691,173,9322,50,13884,25,149272,10
3475,16/5/2019,5,7,9,15,38,45,29,,4,2,5,1,3,1,0,1,1,3,1577765,5,89747,295,1046,741,228,14703,50,17741,25,230540,10
3476,20/5/2019,7,18,24,46,47,48,10,7,3,3,2,4,1,1,1,0,3,0,0,0,0,87,1912,237,383,4217,50,6129,25,77830,10
3477,23/5/2019,12,20,22,31,32,46,38,46,3,3,1,5,0,2,1,2,1,0,0,5,111495,120,1809,271,437,6301,50,7403,25,117479,10
3478,27/5/2019,5,9,17,21,22,32,34,"22,32",5,1,4,2,2,1,2,1,0,0,0,5,96008,276,1196,508,355,14068,50,13164,25,227840,10
3479,30/5/2019,4,12,21,30,31,44,3,21,3,3,2,4,1,1,2,1,1,0,0,13,783981,362,1739,1219,282,20526,50,33126,25,368192,10
3480,3/6/2019,3,4,12,19,27,30,31,"4,12,30",4,2,3,3,2,2,2,0,0,0,0,4,60726,183,913,860,106,9199,50,11765,25,131686,10
3481,6/6/2019,21,24,28,31,32,38,4,,2,4,2,4,0,0,3,3,0,1,2670599,2,159664,147,1494,263,456,5933,50,8749,25,113720,10
3482,10/6/2019,10,11,15,17,19,46,4,,5,1,4,2,1,4,0,0,1,1,1165836,3,81813,148,1141,330,279,7042,50,9675,25,113739,10
3483,13/6/2019,1,3,10,14,22,39,24,10,5,1,3,3,3,1,1,1,0,0,0,0,0,93,1723,233,375,5397,50,6584,25,98989,10
3484,17/6/2019,6,20,29,36,40,43,10,,2,4,2,4,1,1,1,2,1,1,2649770,4,139462,153,1460,264,462,7165,50,8880,25,125534,10
3485,20/6/2019,8,19,25,26,29,34,7,29,2,4,3,3,1,1,3,1,0,0,0,1,226699,102,1528,328,260,5510,50,9177,25,98144,10
3486,24/6/2019,8,17,25,32,41,48,21,"8,25",2,4,3,3,1,1,1,1,2,0,0,4,77419,92,2315,335,347,5797,50,8303,25,110151,10
3487,27/6/2019,1,4,25,36,41,47,26,"25,41",2,4,4,2,2,0,1,1,2,1,4676276,9,49790,163,1891,439,383,8030,50,10740,25,151350,10
3488,1/7/2019,5,7,27,30,38,48,15,,2,4,3,3,2,0,2,1,1,0,0,3,78795,81,2007,326,272,5832,50,8731,25,104574,10
3489,4/7/2019,7,9,21,34,36,45,27,7,3,3,4,2,2,0,1,2,1,0,0,2,154362,99,2144,366,317,6119,50,10498,25,118290,10
3490,8/7/2019,9,11,22,23,24,29,49,9,5,1,4,2,1,1,4,0,0,0,0,5,95690,260,1266,552,326,14148,50,13853,25,232529,10
3491,11/7/2019,6,12,28,43,45,47,16,,2,4,3,3,1,1,1,0,3,2,4667103,4,235386,364,1779,819,432,19119,50,25751,25,348329,10
3492,15/7/2019,4,15,30,35,36,43,24,43,2,4,3,3,1,1,1,2,1,0,0,2,116868,57,2820,178,493,3799,50,5421,25,76896,10
3493,18/7/2019,14,20,25,28,31,42,9,,2,4,2,4,0,2,2,1,1,0,0,2,155168,115,1856,308,378,6132,50,9496,25,114737,10
3494,22/7/2019,7,23,30,34,43,47,2,,2,4,4,2,1,0,2,1,2,3,1624696,2,241027,217,1528,492,368,10148,50,13434,25,173880,10
3495,25/7/2019,4,5,29,30,31,33,41,30,2,4,4,2,2,0,2,2,0,1,1090926,1,229669,98,1612,232,372,5114,50,5610,25,94266,10
3496,29/7/2019,4,10,24,32,37,44,31,4,3,3,1,5,2,0,1,2,1,0,0,1,236318,83,1958,208,427,4173,50,5522,25,85275,10
